"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2024-10-15","5,145.2","5,421.7","5,442.0","5,112.3","","-5.28%"
"2024-10-14","5,432.2","5,377.9","5,445.1","5,376.2","","1.80%"
"2024-10-11","5,335.9","5,261.4","5,351.7","5,261.2","","0.79%"
"2024-10-10","5,293.9","5,252.7","5,322.1","5,224.5","","-0.53%"
"2024-10-9","5,321.9","5,267.6","5,327.2","5,219.5","","1.06%"
"2024-10-8","5,266.1","5,208.8","5,282.6","5,177.3","","1.33%"
"2024-10-7","5,196.8","5,169.5","5,243.4","5,162.7","","-0.19%"
"2024-10-4","5,206.8","5,237.0","5,237.0","5,141.1","","1.59%"
"2024-10-3","5,125.2","5,071.5","5,189.0","5,070.6","","0.51%"
"2024-10-2","5,099.2","5,031.9","5,151.0","5,008.1","","1.48%"
"2024-10-1","5,024.9","5,178.5","5,188.4","4,987.7","","-2.86%"
"2024-9-30","5,173.1","5,154.5","5,201.8","5,101.9","","-0.85%"
"2024-9-27","5,217.2","5,318.0","5,318.1","5,190.7","","-1.76%"
"2024-9-26","5,310.5","5,352.3","5,356.0","5,182.5","","3.47%"
"2024-9-25","5,132.5","5,078.3","5,167.8","5,078.3","","0.80%"
"2024-9-24","5,091.8","5,071.5","5,119.8","5,009.7","","1.31%"
"2024-9-23","5,025.8","5,027.4","5,044.0","4,984.7","","0.51%"
"2024-9-20","5,000.1","5,016.4","5,034.6","4,928.8","","-1.31%"
"2024-9-19","5,066.6","5,049.8","5,135.9","5,005.0","","4.27%"
"2024-9-18","4,859.3","4,935.5","5,006.4","4,854.9","","-1.08%"
"2024-9-17","4,912.1","4,971.4","4,980.9","4,874.3","","0.03%"
"2024-9-16","4,910.4","4,905.7","4,935.8","4,850.4","","-1.41%"
"2024-9-13","4,980.5","4,940.2","4,991.3","4,929.6","","1.68%"
"2024-9-12","4,898.4","4,878.2","4,944.4","4,824.3","","-0.24%"
"2024-9-11","4,910.2","4,712.1","4,918.9","4,616.6","","4.90%"
"2024-9-10","4,680.7","4,625.0","4,684.6","4,561.9","","1.19%"
"2024-9-9","4,625.8","4,598.3","4,636.6","4,547.2","","2.15%"
"2024-9-6","4,528.2","4,698.8","4,701.1","4,507.7","","-4.52%"
"2024-9-5","4,742.4","4,708.6","4,821.6","4,698.0","","-0.60%"
"2024-9-4","4,770.8","4,707.0","4,844.3","4,695.2","","0.25%"
"2024-9-3","4,759.0","5,058.7","5,058.7","4,735.9","","-7.75%"
"2024-8-30","5,158.8","5,154.6","5,176.8","5,075.4","","2.58%"
"2024-8-29","5,029.3","5,068.7","5,157.7","5,010.0","","-0.60%"
"2024-8-28","5,059.6","5,138.6","5,163.7","5,005.5","","-1.83%"
"2024-8-27","5,153.6","5,063.5","5,171.1","5,018.8","","1.10%"
"2024-8-26","5,097.3","5,199.0","5,229.1","5,080.0","","-2.51%"
"2024-8-23","5,228.7","5,163.1","5,259.3","5,149.0","","2.79%"
"2024-8-22","5,086.9","5,303.8","5,315.7","5,072.4","","-3.44%"
"2024-8-21","5,267.9","5,232.3","5,288.5","5,205.1","","1.38%"
"2024-8-20","5,196.3","5,237.3","5,273.3","5,159.1","","-1.33%"
"2024-8-19","5,266.6","5,159.5","5,267.0","5,096.4","","1.86%"
"2024-8-16","5,170.2","5,108.7","5,186.1","5,100.1","","-0.06%"
"2024-8-15","5,173.4","5,035.6","5,190.2","5,022.0","","4.87%"
"2024-8-14","4,933.3","4,981.8","5,000.1","4,852.4","","-0.18%"
"2024-8-13","4,942.3","4,807.7","4,945.8","4,788.3","","4.18%"
"2024-8-12","4,743.8","4,729.3","4,800.2","4,690.2","","0.73%"
"2024-8-9","4,709.5","4,703.0","4,746.3","4,643.9","","-0.43%"
"2024-8-8","4,730.0","4,552.2","4,736.7","4,472.3","","6.86%"
"2024-8-7","4,426.3","4,709.6","4,738.9","4,418.6","","-3.09%"
"2024-8-6","4,567.6","4,558.7","4,683.1","4,493.7","","1.06%"
"2024-8-5","4,519.5","4,330.3","4,635.1","4,290.4","","-1.92%"
"2024-8-2","4,607.8","4,644.5","4,698.9","4,540.7","","-5.18%"
"2024-8-1","4,859.6","5,143.8","5,201.3","4,801.1","","-7.14%"
"2024-7-31","5,233.2","5,127.6","5,240.6","5,088.4","","7.01%"
"2024-7-30","4,890.2","5,108.0","5,119.3","4,874.6","","-3.88%"
"2024-7-29","5,087.6","5,156.0","5,226.4","5,074.3","","-0.30%"
"2024-7-26","5,103.1","5,110.6","5,147.9","5,056.2","","1.95%"
"2024-7-25","5,005.4","5,052.3","5,168.1","4,906.7","","-1.96%"
"2024-7-24","5,105.7","5,320.1","5,330.9","5,098.4","","-5.41%"
"2024-7-23","5,397.9","5,407.6","5,453.6","5,386.0","","-1.46%"
"2024-7-22","5,477.8","5,382.5","5,482.0","5,344.3","","4.00%"
"2024-7-19","5,267.2","5,424.5","5,429.2","5,261.6","","-3.11%"
"2024-7-18","5,436.4","5,499.8","5,511.5","5,341.3","","0.51%"
"2024-7-17","5,408.7","5,596.0","5,636.1","5,402.9","","-6.81%"
"2024-7-16","5,804.0","5,797.6","5,812.7","5,714.7","","0.46%"
"2024-7-15","5,777.7","5,802.6","5,854.1","5,743.8","","0.04%"
"2024-7-12","5,775.2","5,727.0","5,871.0","5,705.9","","1.33%"
"2024-7-11","5,699.7","5,930.0","5,931.8","5,682.1","","-3.47%"
"2024-7-10","5,904.5","5,818.3","5,913.9","5,799.4","","2.42%"
"2024-7-9","5,765.2","5,798.6","5,826.2","5,713.9","","0.00%"
"2024-7-8","5,765.2","5,701.3","5,772.5","5,700.9","","1.93%"
"2024-7-5","5,656.3","5,684.0","5,703.5","5,625.5","","0.08%"
"2024-7-3","5,651.7","5,555.5","5,673.6","5,537.0","","1.92%"
"2024-7-2","5,545.0","5,443.3","5,546.0","5,442.1","","1.24%"
"2024-7-1","5,477.1","5,472.0","5,481.6","5,371.1","","0.09%"
"2024-6-28","5,472.3","5,454.4","5,583.1","5,431.3","","0.94%"
"2024-6-27","5,421.1","5,435.3","5,477.5","5,389.3","","-0.57%"
"2024-6-26","5,452.3","5,469.6","5,499.4","5,389.5","","-0.28%"
"2024-6-25","5,467.7","5,413.0","5,470.3","5,361.8","","1.79%"
"2024-6-24","5,371.5","5,485.2","5,519.4","5,369.6","","-3.02%"
"2024-6-21","5,538.5","5,538.2","5,613.5","5,482.5","","-1.27%"
"2024-6-20","5,610.0","5,787.9","5,789.6","5,577.6","","-2.69%"
"2024-6-18","5,765.1","5,705.5","5,792.9","5,696.0","","1.35%"
"2024-6-17","5,688.1","5,640.0","5,699.2","5,571.4","","1.60%"
"2024-6-14","5,598.3","5,558.6","5,613.3","5,540.9","","-0.07%"
"2024-6-13","5,602.4","5,590.6","5,624.0","5,527.2","","1.48%"
"2024-6-12","5,520.9","5,456.2","5,543.6","5,452.8","","2.90%"
"2024-6-11","5,365.4","5,343.3","5,374.2","5,287.0","","0.06%"
"2024-6-10","5,362.4","5,243.7","5,379.5","5,238.8","","1.42%"
"2024-6-7","5,287.2","5,288.1","5,322.1","5,254.9","","-0.27%"
"2024-6-6","5,301.7","5,344.0","5,353.5","5,260.6","","-0.86%"
"2024-6-5","5,347.4","5,208.1","5,348.9","5,193.7","","4.52%"
"2024-6-4","5,116.3","5,144.5","5,149.0","5,074.4","","-0.70%"
"2024-6-3","5,152.5","5,215.1","5,215.1","5,059.9","","0.57%"
"2024-5-31","5,123.4","5,180.6","5,204.5","4,988.0","","-0.96%"
"2024-5-30","5,173.3","5,208.8","5,228.2","5,145.9","","-0.88%"
"2024-5-29","5,219.3","5,234.4","5,249.7","5,206.9","","-1.85%"
"2024-5-28","5,317.9","5,286.0","5,343.7","5,235.9","","1.86%"
"2024-5-24","5,220.9","5,167.0","5,232.3","5,149.3","","1.85%"
"2024-5-23","5,126.0","5,243.7","5,255.6","5,082.0","","-0.02%"
"2024-5-22","5,126.8","5,115.0","5,140.8","5,074.4","","1.03%"
"2024-5-21","5,074.4","5,031.0","5,080.9","5,020.6","","-0.31%"
"2024-5-20","5,090.4","5,002.1","5,119.2","4,999.4","","2.15%"
"2024-5-18","4,983.0","5,048.9","4,983.0","4,983.0","","0.00%"
"2024-5-17","4,983.0","5,048.9","5,056.0","4,947.2","","-0.69%"
"2024-5-16","5,017.5","5,045.0","5,084.6","5,017.3","","-0.55%"
"2024-5-15","5,045.1","4,946.2","5,046.3","4,930.7","","2.88%"
"2024-5-14","4,903.9","4,817.4","4,908.5","4,811.8","","1.68%"
"2024-5-13","4,823.1","4,828.6","4,846.8","4,811.0","","0.31%"
"2024-5-10","4,808.0","4,814.9","4,857.8","4,787.8","","1.01%"
"2024-5-9","4,759.8","4,786.5","4,789.4","4,737.5","","-0.64%"
"2024-5-8","4,790.4","4,741.7","4,794.3","4,737.3","","0.12%"
"2024-5-7","4,784.9","4,825.7","4,840.6","4,783.9","","-0.74%"
"2024-5-6","4,820.4","4,749.9","4,820.5","4,739.4","","2.21%"
"2024-5-3","4,716.2","4,696.0","4,740.5","4,675.7","","2.41%"
"2024-5-2","4,605.3","4,586.6","4,620.7","4,498.5","","2.17%"
"2024-5-1","4,507.7","4,588.4","4,660.0","4,482.1","","-3.54%"
"2024-4-30","4,673.3","4,756.7","4,803.0","4,671.8","","-1.94%"
"2024-4-29","4,765.8","4,735.4","4,772.1","4,690.8","","0.64%"
"2024-4-26","4,735.3","4,619.8","4,756.9","4,616.4","","2.61%"
"2024-4-25","4,615.0","4,515.9","4,645.6","4,492.9","","1.96%"
"2024-4-24","4,526.2","4,608.0","4,616.9","4,490.5","","1.06%"
"2024-4-23","4,478.8","4,415.6","4,500.3","4,407.2","","2.21%"
"2024-4-22","4,381.9","4,351.2","4,411.6","4,299.7","","1.74%"
"2024-4-19","4,306.9","4,444.9","4,480.1","4,288.0","","-4.12%"
"2024-4-18","4,491.7","4,541.5","4,567.6","4,474.9","","-1.66%"
"2024-4-17","4,567.3","4,725.8","4,733.4","4,561.6","","-3.25%"
"2024-4-16","4,720.5","4,682.8","4,744.2","4,670.4","","0.89%"
"2024-4-15","4,679.1","4,804.2","4,827.9","4,658.9","","-1.39%"
"2024-4-12","4,745.0","4,810.7","4,819.8","4,735.5","","-3.29%"
"2024-4-11","4,906.4","4,816.1","4,911.5","4,784.4","","2.42%"
"2024-4-10","4,790.3","4,789.9","4,847.5","4,761.1","","-1.65%"
"2024-4-9","4,870.8","4,869.4","4,890.9","4,785.6","","0.94%"
"2024-4-8","4,825.4","4,848.7","4,868.9","4,808.8","","0.13%"
"2024-4-5","4,819.1","4,784.2","4,847.5","4,751.0","","1.33%"
"2024-4-4","4,756.1","4,973.3","4,984.9","4,751.0","","-3.01%"
"2024-4-3","4,903.5","4,838.1","4,938.3","4,831.5","","0.34%"
"2024-4-2","4,886.9","4,883.6","4,898.1","4,834.2","","-1.51%"
"2024-4-1","4,962.1","4,921.5","5,030.5","4,920.0","","1.16%"
"2024-3-28","4,905.2","4,892.5","4,926.8","4,887.1","","0.11%"
"2024-3-27","4,899.9","4,902.3","4,903.2","4,815.1","","0.99%"
"2024-3-26","4,851.9","4,920.2","4,943.3","4,849.8","","-0.81%"
"2024-3-25","4,891.5","4,838.3","4,937.3","4,836.4","","-0.34%"
"2024-3-22","4,908.3","4,876.0","4,945.6","4,869.0","","0.21%"
"2024-3-21","4,897.9","4,949.1","4,983.5","4,890.5","","2.29%"
"2024-3-20","4,788.2","4,718.2","4,798.3","4,682.5","","1.60%"
"2024-3-19","4,712.8","4,683.7","4,734.5","4,620.5","","-0.94%"
"2024-3-18","4,757.6","4,834.1","4,856.4","4,751.4","","0.00%"
"2024-3-15","4,757.7","4,745.7","4,808.7","4,719.7","","-0.54%"
"2024-3-14","4,783.6","4,859.7","4,880.0","4,741.6","","-1.75%"
"2024-3-13","4,869.0","4,926.7","4,932.1","4,841.7","","-2.47%"
"2024-3-12","4,992.5","4,946.8","4,993.0","4,868.4","","2.09%"
"2024-3-11","4,890.2","4,888.4","4,926.4","4,835.9","","-1.36%"
"2024-3-8","4,957.8","5,185.3","5,217.8","4,957.2","","-4.03%"
"2024-3-7","5,165.8","5,063.5","5,187.6","5,062.7","","3.36%"
"2024-3-6","4,997.9","4,976.6","5,052.0","4,947.1","","2.42%"
"2024-3-5","4,879.8","4,921.7","4,954.0","4,829.4","","-2.05%"
"2024-3-4","4,982.0","4,973.5","5,037.6","4,956.1","","1.06%"
"2024-3-1","4,929.6","4,781.0","4,950.3","4,781.0","","4.29%"
"2024-2-29","4,726.9","4,663.9","4,737.1","4,645.5","","2.70%"
"2024-2-28","4,602.6","4,602.1","4,627.2","4,583.8","","-1.12%"
"2024-2-27","4,654.9","4,680.2","4,697.2","4,651.4","","-0.18%"
"2024-2-26","4,663.5","4,658.9","4,683.9","4,634.8","","1.05%"
"2024-2-23","4,615.0","4,688.6","4,709.5","4,593.0","","-1.12%"
"2024-2-22","4,667.4","4,632.6","4,687.3","4,604.2","","4.97%"
"2024-2-21","4,446.4","4,403.0","4,446.8","4,383.9","","-0.24%"
"2024-2-20","4,456.9","4,489.9","4,507.5","4,389.8","","-1.56%"
"2024-2-16","4,527.7","4,585.3","4,624.5","4,515.0","","-0.67%"
"2024-2-15","4,558.1","4,591.6","4,599.9","4,540.1","","-0.16%"
"2024-2-14","4,565.4","4,533.3","4,568.1","4,503.3","","2.18%"
"2024-2-13","4,468.2","4,412.9","4,515.0","4,408.5","","-2.01%"
"2024-2-12","4,560.0","4,566.2","4,644.0","4,543.0","","-0.16%"
"2024-2-9","4,567.3","4,505.8","4,574.9","4,479.1","","1.99%"
"2024-2-8","4,478.0","4,425.0","4,510.2","4,417.8","","1.57%"
"2024-2-7","4,408.7","4,364.3","4,412.6","4,329.9","","1.62%"
"2024-2-6","4,338.3","4,388.7","4,396.4","4,291.9","","-1.14%"
"2024-2-5","4,388.1","4,370.8","4,407.0","4,320.1","","1.18%"
"2024-2-2","4,336.7","4,273.1","4,346.0","4,270.8","","1.31%"
"2024-2-1","4,280.5","4,270.6","4,291.3","4,226.6","","0.46%"
"2024-1-31","4,260.9","4,239.9","4,334.8","4,221.0","","-1.37%"
"2024-1-30","4,320.0","4,363.6","4,384.1","4,301.9","","-1.56%"
"2024-1-29","4,388.3","4,355.0","4,388.4","4,323.6","","1.06%"
"2024-1-26","4,342.1","4,366.9","4,405.4","4,331.0","","-2.91%"
"2024-1-25","4,472.3","4,562.2","4,566.6","4,450.0","","-0.25%"
"2024-1-24","4,483.3","4,475.5","4,541.8","4,435.6","","1.54%"
"2024-1-23","4,415.3","4,384.0","4,419.2","4,347.9","","0.65%"
"2024-1-22","4,386.6","4,410.1","4,439.6","4,347.2","","0.25%"
"2024-1-19","4,375.7","4,258.3","4,380.8","4,240.8","","4.02%"
"2024-1-18","4,206.5","4,194.5","4,213.0","4,139.8","","3.36%"
"2024-1-17","4,069.9","4,065.1","4,075.2","4,001.3","","-0.88%"
"2024-1-16","4,105.9","4,050.0","4,133.0","4,035.9","","1.32%"
"2024-1-12","4,052.4","4,073.4","4,089.3","4,031.0","","-0.38%"
"2024-1-11","4,067.9","4,057.2","4,089.1","3,987.6","","0.47%"
"2024-1-10","4,048.8","4,065.8","4,066.7","4,000.4","","-0.39%"
"2024-1-9","4,064.7","4,023.5","4,094.8","4,015.4","","0.05%"
"2024-1-8","4,062.5","3,956.2","4,071.6","3,956.0","","3.28%"
"2024-1-5","3,933.5","3,914.2","3,965.9","3,908.7","","0.63%"
"2024-1-4","3,908.9","3,877.0","3,947.3","3,875.2","","-0.82%"
"2024-1-3","3,941.2","3,938.9","3,976.8","3,926.9","","-2.03%"
"2024-1-2","4,023.0","4,100.2","4,105.8","3,990.7","","-3.65%"
"2023-12-29","4,175.5","4,205.1","4,215.7","4,155.3","","-0.79%"
"2023-12-28","4,208.7","4,228.5","4,233.7","4,205.7","","-0.14%"
"2023-12-27","4,214.6","4,222.2","4,230.9","4,195.0","","0.17%"
"2023-12-26","4,207.5","4,155.7","4,222.3","4,155.2","","1.81%"
"2023-12-22","4,132.9","4,134.6","4,153.3","4,104.7","","0.35%"
"2023-12-21","4,118.6","4,094.3","4,124.5","4,073.8","","2.77%"
"2023-12-20","4,007.7","4,093.9","4,117.6","4,006.7","","-2.86%"
"2023-12-19","4,125.6","4,101.7","4,130.9","4,101.7","","0.53%"
"2023-12-18","4,103.8","4,114.1","4,122.4","4,069.5","","-0.32%"
"2023-12-15","4,117.0","4,121.2","4,161.9","4,107.0","","0.48%"
"2023-12-14","4,097.5","4,034.4","4,113.9","4,034.4","","2.67%"
"2023-12-13","3,991.0","3,932.2","4,011.7","3,918.0","","1.55%"
"2023-12-12","3,930.2","3,882.5","3,931.0","3,880.8","","0.71%"
"2023-12-11","3,902.4","3,812.5","3,917.4","3,809.3","","3.40%"
"2023-12-8","3,774.2","3,745.0","3,791.6","3,740.6","","0.71%"
"2023-12-7","3,747.5","3,674.5","3,756.8","3,669.4","","2.79%"
"2023-12-6","3,645.8","3,726.2","3,727.4","3,642.1","","-0.72%"
"2023-12-5","3,672.4","3,657.5","3,680.5","3,641.9","","-0.57%"
"2023-12-4","3,693.4","3,699.6","3,701.7","3,638.7","","-1.20%"
"2023-12-1","3,738.3","3,696.5","3,744.7","3,675.3","","0.37%"
"2023-11-30","3,724.6","3,760.4","3,760.7","3,695.0","","-0.77%"
"2023-11-29","3,753.4","3,769.6","3,809.7","3,747.5","","0.94%"
"2023-11-28","3,718.3","3,713.3","3,735.6","3,688.6","","-0.56%"
"2023-11-27","3,739.3","3,734.5","3,771.7","3,723.0","","-0.23%"
"2023-11-24","3,747.9","3,739.6","3,750.4","3,734.2","","0.08%"
"2023-11-22","3,745.0","3,762.7","3,804.9","3,736.3","","0.33%"
"2023-11-21","3,732.8","3,772.3","3,774.5","3,714.8","","-1.92%"
"2023-11-20","3,805.8","3,747.5","3,817.8","3,747.3","","1.52%"
"2023-11-17","3,748.6","3,707.1","3,754.7","3,707.1","","0.66%"
"2023-11-16","3,724.1","3,691.2","3,733.5","3,689.7","","0.32%"
"2023-11-15","3,712.1","3,710.1","3,739.3","3,687.4","","0.72%"
"2023-11-14","3,685.6","3,653.4","3,696.1","3,639.7","","3.62%"
"2023-11-13","3,556.7","3,562.5","3,568.7","3,535.1","","-0.97%"
"2023-11-10","3,591.7","3,496.7","3,600.4","3,487.2","","4.04%"
"2023-11-9","3,452.3","3,499.7","3,534.4","3,448.0","","-0.59%"
"2023-11-8","3,472.7","3,473.9","3,492.0","3,450.6","","0.03%"
"2023-11-7","3,471.5","3,445.7","3,489.7","3,439.1","","0.77%"
"2023-11-6","3,444.9","3,459.4","3,467.4","3,413.3","","-0.28%"
"2023-11-3","3,454.6","3,406.0","3,477.4","3,398.8","","2.55%"
"2023-11-2","3,368.5","3,355.8","3,388.9","3,320.6","","2.36%"
"2023-11-1","3,290.9","3,224.9","3,293.1","3,218.2","","2.33%"
"2023-10-31","3,215.9","3,183.6","3,223.4","3,151.0","","0.96%"
"2023-10-30","3,185.2","3,204.8","3,225.1","3,152.5","","-1.30%"
"2023-10-27","3,227.1","3,238.1","3,258.4","3,213.1","","1.21%"
"2023-10-26","3,188.4","3,217.6","3,254.3","3,173.6","","-0.54%"
"2023-10-25","3,205.8","3,305.4","3,309.3","3,190.8","","-4.13%"
"2023-10-24","3,343.9","3,316.4","3,349.1","3,303.5","","1.38%"
"2023-10-23","3,298.5","3,300.4","3,357.0","3,264.8","","-0.53%"
"2023-10-20","3,316.1","3,364.3","3,391.0","3,312.2","","-1.53%"
"2023-10-19","3,367.8","3,444.7","3,449.0","3,356.4","","-1.34%"
"2023-10-18","3,413.4","3,414.8","3,443.7","3,397.6","","-1.76%"
"2023-10-17","3,474.7","3,429.7","3,500.2","3,393.5","","-0.80%"
"2023-10-16","3,502.5","3,462.0","3,513.0","3,459.7","","1.43%"
"2023-10-13","3,453.0","3,556.4","3,557.2","3,446.8","","-2.70%"
"2023-10-12","3,548.6","3,550.0","3,596.8","3,515.5","","0.31%"
"2023-10-11","3,537.8","3,526.7","3,544.3","3,497.9","","0.73%"
"2023-10-10","3,512.1","3,481.5","3,543.9","3,466.0","","1.29%"
"2023-10-9","3,467.4","3,441.9","3,475.4","3,414.3","","-0.23%"
"2023-10-6","3,475.2","3,392.8","3,492.0","3,365.9","","2.00%"
"2023-10-5","3,407.0","3,425.7","3,433.0","3,376.9","","-0.52%"
"2023-10-4","3,424.9","3,397.7","3,432.4","3,370.7","","1.43%"
"2023-10-3","3,376.6","3,424.1","3,464.7","3,355.4","","-2.10%"
"2023-10-2","3,448.9","3,440.1","3,475.0","3,408.3","","0.42%"
"2023-9-29","3,434.3","3,474.4","3,481.8","3,421.5","","0.39%"
"2023-9-28","3,421.0","3,351.9","3,457.5","3,343.6","","1.77%"
"2023-9-27","3,361.4","3,356.7","3,385.6","3,310.1","","0.95%"
"2023-9-26","3,329.6","3,362.2","3,370.0","3,314.5","","-1.77%"
"2023-9-25","3,389.5","3,349.5","3,390.5","3,337.4","","0.72%"
"2023-9-22","3,365.3","3,369.3","3,398.4","3,354.0","","0.79%"
"2023-9-21","3,338.9","3,356.2","3,381.6","3,337.9","","-1.76%"
"2023-9-20","3,398.8","3,471.7","3,485.7","3,398.0","","-1.74%"
"2023-9-19","3,459.0","3,475.5","3,482.5","3,441.9","","-0.96%"
"2023-9-18","3,492.5","3,446.8","3,504.0","3,446.2","","0.46%"
"2023-9-15","3,476.4","3,555.6","3,560.9","3,461.2","","-3.01%"
"2023-9-14","3,584.2","3,594.6","3,598.2","3,549.1","","0.67%"
"2023-9-13","3,560.5","3,536.7","3,595.0","3,536.7","","0.55%"
"2023-9-12","3,541.1","3,539.6","3,599.3","3,536.2","","-0.79%"
"2023-9-11","3,569.2","3,605.6","3,607.6","3,521.7","","0.09%"
"2023-9-8","3,566.0","3,575.8","3,601.5","3,552.2","","-0.45%"
"2023-9-7","3,582.1","3,570.0","3,591.8","3,536.6","","-1.98%"
"2023-9-6","3,654.5","3,673.7","3,693.9","3,615.4","","-0.80%"
"2023-9-5","3,683.8","3,669.7","3,711.6","3,651.9","","0.03%"
"2023-9-1","3,682.8","3,694.7","3,705.6","3,658.3","","0.32%"
"2023-8-31","3,670.9","3,637.0","3,690.3","3,636.5","","0.74%"
"2023-8-30","3,643.9","3,615.1","3,658.6","3,593.5","","0.40%"
"2023-8-29","3,629.6","3,518.3","3,640.4","3,515.8","","2.59%"
"2023-8-28","3,537.9","3,528.4","3,546.8","3,503.3","","1.21%"
"2023-8-25","3,495.6","3,476.3","3,521.3","3,425.8","","0.41%"
"2023-8-24","3,481.3","3,663.9","3,663.9","3,474.2","","-3.35%"
"2023-8-23","3,602.0","3,508.1","3,614.1","3,507.0","","2.11%"
"2023-8-22","3,527.7","3,606.3","3,610.1","3,516.7","","-0.93%"
"2023-8-21","3,560.7","3,481.2","3,565.8","3,475.6","","2.83%"
"2023-8-18","3,462.7","3,411.5","3,475.9","3,405.3","","0.48%"
"2023-8-17","3,446.4","3,492.8","3,492.8","3,437.9","","-0.97%"
"2023-8-16","3,480.1","3,552.4","3,552.4","3,478.6","","-2.08%"
"2023-8-15","3,554.0","3,600.6","3,608.0","3,552.1","","-1.70%"
"2023-8-14","3,615.4","3,492.1","3,616.0","3,488.6","","2.87%"
"2023-8-11","3,514.5","3,545.7","3,554.8","3,504.6","","-2.29%"
"2023-8-10","3,597.0","3,634.6","3,680.3","3,575.0","","-0.37%"
"2023-8-9","3,610.5","3,677.4","3,678.8","3,606.1","","-1.87%"
"2023-8-8","3,679.4","3,673.4","3,685.0","3,631.8","","-1.60%"
"2023-8-7","3,739.4","3,730.9","3,740.4","3,705.0","","1.09%"
"2023-8-4","3,699.2","3,689.8","3,751.3","3,660.3","","-0.24%"
"2023-8-3","3,708.1","3,665.5","3,731.0","3,658.4","","-0.09%"
"2023-8-2","3,711.6","3,809.3","3,809.8","3,691.4","","-3.80%"
"2023-8-1","3,858.2","3,825.4","3,866.8","3,818.1","","-0.09%"
"2023-7-31","3,861.6","3,867.6","3,875.2","3,843.0","","0.26%"
"2023-7-28","3,851.8","3,840.1","3,862.2","3,803.8","","2.22%"
"2023-7-27","3,768.3","3,795.1","3,845.0","3,746.6","","1.86%"
"2023-7-26","3,699.4","3,702.8","3,730.4","3,662.0","","-1.49%"
"2023-7-25","3,755.3","3,718.0","3,774.3","3,718.0","","1.70%"
"2023-7-24","3,692.3","3,702.4","3,723.1","3,679.7","","-0.18%"
"2023-7-21","3,698.8","3,702.7","3,730.3","3,678.8","","0.96%"
"2023-7-20","3,663.8","3,727.5","3,742.9","3,648.0","","-3.62%"
"2023-7-19","3,801.7","3,849.1","3,849.8","3,792.1","","-1.06%"
"2023-7-18","3,842.4","3,821.1","3,854.6","3,790.3","","0.13%"
"2023-7-17","3,837.3","3,756.4","3,855.5","3,729.1","","2.32%"
"2023-7-14","3,750.4","3,798.5","3,828.2","3,735.5","","-1.23%"
"2023-7-13","3,797.1","3,755.8","3,803.2","3,746.9","","2.03%"
"2023-7-12","3,721.5","3,704.7","3,727.4","3,684.9","","1.86%"
"2023-7-11","3,653.5","3,665.9","3,669.4","3,599.2","","0.05%"
"2023-7-10","3,651.6","3,587.1","3,655.9","3,586.4","","2.06%"
"2023-7-7","3,577.7","3,583.6","3,633.8","3,573.3","","0.01%"
"2023-7-6","3,577.5","3,559.4","3,581.6","3,532.7","","-1.24%"
"2023-7-5","3,622.3","3,672.4","3,683.7","3,622.1","","-2.20%"
"2023-7-3","3,703.6","3,691.3","3,713.9","3,663.5","","0.83%"
"2023-6-30","3,673.1","3,654.7","3,685.8","3,644.0","","1.63%"
"2023-6-29","3,614.2","3,627.0","3,627.2","3,583.5","","0.13%"
"2023-6-28","3,609.5","3,588.9","3,645.0","3,580.8","","-0.90%"
"2023-6-27","3,642.4","3,527.2","3,647.0","3,517.5","","3.60%"
"2023-6-26","3,515.8","3,527.6","3,582.3","3,515.5","","0.26%"
"2023-6-23","3,506.7","3,508.0","3,527.0","3,489.1","","-1.77%"
"2023-6-22","3,569.9","3,525.5","3,580.7","3,523.8","","0.57%"
"2023-6-21","3,549.7","3,624.1","3,636.9","3,548.4","","-2.68%"
"2023-6-20","3,647.6","3,666.2","3,693.4","3,616.0","","-0.70%"
"2023-6-16","3,673.1","3,738.7","3,743.7","3,671.3","","-0.94%"
"2023-6-15","3,708.1","3,698.6","3,736.5","3,684.4","","-0.85%"
"2023-6-14","3,739.7","3,670.3","3,740.7","3,653.7","","1.52%"
"2023-6-13","3,683.7","3,694.8","3,711.8","3,646.4","","1.15%"
"2023-6-12","3,641.7","3,567.8","3,644.9","3,566.0","","3.31%"
"2023-6-9","3,525.0","3,559.4","3,580.4","3,508.7","","0.30%"
"2023-6-8","3,514.3","3,484.1","3,521.4","3,469.4","","1.07%"
"2023-6-7","3,477.2","3,512.6","3,557.0","3,469.7","","-0.32%"
"2023-6-6","3,488.3","3,426.9","3,504.4","3,417.5","","1.28%"
"2023-6-5","3,444.1","3,488.6","3,489.1","3,430.3","","-1.64%"
"2023-6-2","3,501.4","3,537.7","3,546.4","3,478.0","","-0.15%"
"2023-6-1","3,506.7","3,469.7","3,537.8","3,437.9","","1.55%"
"2023-5-31","3,453.2","3,484.3","3,531.4","3,451.9","","-2.71%"
"2023-5-30","3,549.4","3,628.5","3,643.9","3,537.6","","0.10%"
"2023-5-26","3,545.7","3,387.4","3,563.3","3,386.3","","6.26%"
"2023-5-25","3,336.7","3,281.4","3,347.4","3,238.2","","6.81%"
"2023-5-24","3,124.1","3,111.6","3,135.0","3,091.3","","-1.68%"
"2023-5-23","3,177.4","3,196.8","3,217.0","3,171.9","","-1.17%"
"2023-5-22","3,215.0","3,180.6","3,223.5","3,173.9","","0.36%"
